"Bleaching.Score","SP.Time.ID","Date","Timepoint","PLUG.ID","Species","Photo.Number","Tank","Temperature","CO2","Treatment","Red.Standard","Green.Standard","Blue.Standard","Red.Coral","Green.Coral","Blue.Coral","Notes","Red.Norm.Coral","Green.Norm.Coral","Blue.Norm.Coral","group"
"1",15.6378178308795,"Mcapitata_Week3_1036",20181011,"Week3",1036,"Mcapitata",8,1,"Ambient","Ambient","ATAC",100.41,73.585,111.837,51.424,46.688,31.691,"",0.512140225077184,0.634477135285724,0.28336775843415,"Ambient_Ambient_Week3"
"2",10.673572906162,"Mcapitata_Week4_1036",20181018,"Week4",1036,"Mcapitata",6,1,"Ambient","Ambient","ATAC",126.986,69.221,95.646,50.513,29.286,20.584,"",0.397784007685887,0.423079701246731,0.215210254480062,"Ambient_Ambient_Week4"
"3",13.0288534961281,"Mcapitata_Week1_1038",20180926,"Week1",1038,"Mcapitata",6,1,"Ambient","Ambient","ATAC",66.788,66.532,104.803,27.554,47.406,32.515,"",0.412559142360903,0.712529309204593,0.310248752421209,"Ambient_Ambient_Week1"
"4",11.8112162649189,"Mcapitata_Week2_1038",20181003,"Week2",1038,"Mcapitata",3,1,"Ambient","Ambient","ATAC",107.99,80.197,112.608,37.255,41.233,30.527,"",0.34498564681915,0.514146414454406,0.271090863881785,"Ambient_Ambient_Week2"
"5",14.9684586170392,"Mcapitata_Week3_1038",20181011,"Week3",1038,"Mcapitata",7,1,"Ambient","Ambient","ATAC",74.613,68.906,107.256,41.86,47.456,31.886,"",0.561028239046815,0.688706353583142,0.297288729768032,"Ambient_Ambient_Week3"
"6",14.033915893693,"Mcapitata_Week4_1038",20181018,"Week4",1038,"Mcapitata",5,1,"Ambient","Ambient","ATAC",131.511,76.104,102.686,57.882,38.599,28.14,"",0.440130483381618,0.507187532849784,0.274039304286855,"Ambient_Ambient_Week4"
"7",14.6894934308027,"Mcapitata_Week3_1042",20181011,"Week3",1042,"Mcapitata",8,1,"Ambient","Ambient","ATAC",100.41,73.585,111.837,60.597,48.382,33.522,"",0.603495667762175,0.657498131412652,0.299739799887336,"Ambient_Ambient_Week3"
"8",14.1063627001143,"Mcapitata_Week4_1042",20181018,"Week4",1042,"Mcapitata",3,1,"Ambient","Ambient","ATAC",126.379,69.283,96.48,66.617,35.463,23.027,"",0.527120803298016,0.511857165538444,0.238671227197347,"Ambient_Ambient_Week4"
"9",14.5929012318633,"Mcapitata_Week2_1044",20181003,"Week2",1044,"Mcapitata",1,1,"Ambient","Ambient","ATAC",101.844,86.179,123.994,52.586,59.793,45.267,"",0.516338714111779,0.693823321226749,0.365074116489508,"Ambient_Ambient_Week2"
"10",11.4464399121814,"Mcapitata_Week3_1044",20181011,"Week3",1044,"Mcapitata",1,1,"Ambient","Ambient","ATAC",118.29,71.242,107.257,48.598,31.806,21.935,"",0.410837771578324,0.44645012773364,0.204508796628658,"Ambient_Ambient_Week3"
"11",14.9738557917533,"Mcapitata_Week4_1044",20181018,"Week4",1044,"Mcapitata",1,1,"Ambient","Ambient","ATAC",130.034,72.57,100.588,67.792,39.475,25.938,"",0.521340572465663,0.54395755821965,0.257863761084821,"Ambient_Ambient_Week4"
"12",11.7906694576321,"Mcapitata_Week6_1044",20181102,"Week6",1044,"Mcapitata",1,1,"Ambient","Ambient","ATAC",112.443,72.283,101.351,44.02,33.073,23.941,"",0.391487242425051,0.457548801239572,0.23621868555811,"Ambient_Ambient_Week6"
"13",15.2289313660323,"Mcapitata_Week7_1044",20181109,"Week7",1044,"Mcapitata",5,1,"Ambient","Ambient","ATAC",93.59,75.612,115.526,43.149,43.429,31.589,"",0.461042846457955,0.574366502671534,0.273436282741547,"Ambient_Ambient_Week7"
"14",4.23461059908608,"Mcapitata_Week8_1044",20181116,"Week8",1044,"Mcapitata",5,1,"Ambient","Ambient","ATAC",171.4,105.4,63.1,55.8,32.1,22.7,"",0.325554259043174,0.304554079696395,0.359746434231379,"Ambient_Ambient_Week8"
"15",0.477908770884301,"Pacuta_Week2_1045",20181003,"Week2",1045,"Pacuta",5,1,"Ambient","Ambient","ATAC",109.874,78.807,111.178,70.81,77.486,57.741,"",0.644465478639169,0.983237529661071,0.519356347478818,"Ambient_Ambient_Week2"
"16",0.553309704303036,"Pacuta_Week3_1045",20181011,"Week3",1045,"Pacuta",5,1,"Ambient","Ambient","ATAC",82.449,67.064,109.621,54.464,67.399,51.065,"",0.660578054312363,1.00499522843851,0.465832276662318,"Ambient_Ambient_Week3"
"17",9.58156408752332,"Pacuta_Week4_1045",20181018,"Week4",1045,"Pacuta",4,1,"Ambient","Ambient","ATAC",128.925,74.334,107.729,82.806,59.444,48.004,"",0.642280395578825,0.799687895175828,0.445599606419813,"Ambient_Ambient_Week4"
"18",5.3980764875489,"Pacuta_Week6_1045",20181102,"Week6",1045,"Pacuta",3,1,"Ambient","Ambient","ATAC",140.902,79.268,110.06,105.438,67.719,47.831,"",0.748307334175526,0.854304385123883,0.434590223514447,"Ambient_Ambient_Week6"
"19",8.73013944223185,"Pacuta_Week7_1045",20181109,"Week7",1045,"Pacuta",1,1,"Ambient","Ambient","ATAC",117.56,76.055,119.738,80.631,61.592,51.379,"",0.685871044572984,0.809834987837749,0.429095191167382,"Ambient_Ambient_Week7"
"20",8.44710855203049,"Pacuta_Week8_1045",20181116,"Week8",1045,"Pacuta",1,1,"Ambient","Ambient","ATAC",180.8,112,138.9,131.1,83.2,62.1,"",0.725110619469026,0.742857142857143,0.447084233261339,"Ambient_Ambient_Week8"
"21",15.0099120057629,"Pacuta_Week9_1045",20181123,"Week9",1045,"Pacuta",16,1,"Ambient","Ambient","ATAC",142.1,101.8,149.2,78.9,64.6,54.1,"",0.55524278676988,0.634577603143418,0.36260053619303,"Ambient_Ambient_Week9"
"22",15.4298953827098,"Pacuta_Week10_1045",20181130,"Week10",1045,"Pacuta",3,1,"Ambient","Ambient","ATAC",141.622,105.329,160.605,73.277,63.133,54.277,"",0.51741254889777,0.599388582441683,0.337953363842969,"Ambient_Ambient_Week10"
"23",12.6076029187444,"Pacuta_Week11_1045",20181207,"Week11",1045,"Pacuta",36,1,"Ambient","Ambient","ATAC",176.18,130.47,180.941,115.536,83.809,70.363,"",0.655783857418549,0.642362228864873,0.388872615935581,"Ambient_Ambient_Week11"
"24",8.71862075613386,"Pacuta_Week12_1045",20181214,"Week12",1045,"Pacuta",1,1,"Ambient","Ambient","ATAC",166.927,130.965,142.32,123.711,80.514,60.928,"",0.741108388696856,0.614774939869431,0.428105677346824,"Ambient_Ambient_Week12"
"25",-5.50089146947483,"Pacuta_Week1_1046",20180926,"Week1",1046,"Pacuta",9,1,"Ambient","Ambient","ATAC",84.665,82.442,120.049,54.282,90.359,64.509,"",0.641138605090651,1.09603114917154,0.537355579804913,"Ambient_Ambient_Week1"
"26",-20.8574979898267,"Pacuta_Week2_1046",20181003,"Week2",1046,"Pacuta",7,1,"Ambient","Ambient","ATAC",98.249,69.837,103.208,84.478,89.312,62.654,"",0.859835723518814,1.27886363961797,0.607065343771801,"Ambient_Ambient_Week2"
"27",7.27608708088154,"Pacuta_Week3_1046",20181011,"Week3",1046,"Pacuta",2,1,"Ambient","Ambient","ATAC",94.611,74.436,113.269,60.583,65.454,48.698,"",0.64033780427223,0.879332581009189,0.429932285091243,"Ambient_Ambient_Week3"
"28",-4.16492583136407,"Pacuta_Week4_1046",20181018,"Week4",1046,"Pacuta",6,1,"Ambient","Ambient","ATAC",126.986,69.221,95.646,100.039,69.406,52.331,"",0.787795505016301,1.00267259935569,0.547132133074044,"Ambient_Ambient_Week4"
"29",9.66477223078778,"Pacuta_Week2_1047",20181003,"Week2",1047,"Pacuta",1,1,"Ambient","Ambient","ATAC",101.844,86.179,123.994,64.684,71.344,50.733,"",0.635128235340324,0.827858294944244,0.409156894688453,"Ambient_Ambient_Week2"
"30",8.29383935156372,"Pacuta_Week1_1048",20180926,"Week1",1048,"Pacuta",6,1,"Ambient","Ambient","ATAC",66.788,66.532,104.803,29.101,56.683,42.255,"",0.435721985985506,0.851965971261949,0.403185023329485,"Ambient_Ambient_Week1"
"31",-2.47244195340742,"Pacuta_Week2_1048",20181003,"Week2",1048,"Pacuta",5,1,"Ambient","Ambient","ATAC",109.874,78.807,111.178,75.359,80.094,60.904,"",0.685867448167901,1.01633103658304,0.547806220655166,"Ambient_Ambient_Week2"
"32",-8.77242251806132,"Pacuta_Week3_1048",20181011,"Week3",1048,"Pacuta",5,1,"Ambient","Ambient","ATAC",82.449,67.064,109.621,61.277,75.667,59.044,"",0.743210954650754,1.12828044852678,0.538619425110152,"Ambient_Ambient_Week3"
"33",6.53362537001943,"Pacuta_Week4_1048",20181018,"Week4",1048,"Pacuta",7,1,"Ambient","Ambient","ATAC",124.922,68.967,99.917,85.573,58.871,46.528,"",0.685011447143017,0.853611147360332,0.465666503197654,"Ambient_Ambient_Week4"
"34",13.1573461719095,"Pacuta_Week6_1048",20181102,"Week6",1048,"Pacuta",2,1,"Ambient","Ambient","ATAC",135.588,80.467,103.979,85.253,57.204,39.223,"",0.628765082455675,0.710900120546311,0.377220400273132,"Ambient_Ambient_Week6"
"35",6.05422872510084,"Mcapitata_Week1_1049",20180926,"Week1",1049,"Mcapitata",10,1,"Ambient","Ambient","ATAC",77.225,78.451,114.327,40.34,72.023,49.344,"",0.522369698931693,0.918063504607972,0.431604083025007,"Ambient_Ambient_Week1"
"36",14.653817549916,"Mcapitata_Week2_1049",20181003,"Week2",1049,"Mcapitata",4,1,"Ambient","Ambient","ATAC",114.697,72.36,106.481,53.001,49.385,30.961,"",0.462095782801643,0.682490326147043,0.290765488678731,"Ambient_Ambient_Week2"
"37",14.4524414758092,"Mcapitata_Week3_1049",20181011,"Week3",1049,"Mcapitata",2,1,"Ambient","Ambient","ATAC",94.611,74.436,113.269,45.332,40.23,25.252,"",0.479140903277632,0.540464291471868,0.222938314984682,"Ambient_Ambient_Week3"
"38",7.96395838875328,"Mcapitata_Week4_1049",20181018,"Week4",1049,"Mcapitata",5,1,"Ambient","Ambient","ATAC",131.511,76.104,102.686,47.288,28.87,18.855,"",0.359574484263674,0.379349311468517,0.18361801998325,"Ambient_Ambient_Week4"
"39",15.5688247017266,"Mcapitata_Week6_1049",20181102,"Week6",1049,"Mcapitata",1,1,"Ambient","Ambient","ATAC",112.443,72.283,101.351,54.805,42.739,31.126,"",0.487402506158676,0.591273190100023,0.307110931317895,"Ambient_Ambient_Week6"
"40",15.5455750640199,"Mcapitata_Week7_1049",20181109,"Week7",1049,"Mcapitata",2,1,"Ambient","Ambient","ATAC",84.003,79.803,119.505,40.242,49.245,36.657,"",0.47905431948859,0.617082064584038,0.306740303752981,"Ambient_Ambient_Week7"
"41",14.1349233911145,"Mcapitata_Week8_1049",20181116,"Week8",1049,"Mcapitata",1,1,"Ambient","Ambient","ATAC",180.8,112,138.9,109.7,63.5,44.2,"",0.606747787610619,0.566964285714286,0.318214542836573,"Ambient_Ambient_Week8"
"42",14.2492468904389,"Mcapitata_Week9_1049",20181123,"Week9",1049,"Mcapitata",17,1,"Ambient","Ambient","ATAC",153.3,107.7,154.8,83.2,55.1,43.3,"",0.542726679712981,0.511606313834726,0.279715762273902,"Ambient_Ambient_Week9"
"43",15.0476446993548,"Mcapitata_Week10_1049",20181130,"Week10",1049,"Mcapitata",2,1,"Ambient","Ambient","ATAC",156.375,110.081,154.944,89.03,65.302,51.811,"",0.56933653077538,0.593217721495989,0.334385326311442,"Ambient_Ambient_Week10"
"44",12.920919852078,"Mcapitata_Week11_1049",20181207,"Week11",1049,"Mcapitata",37,1,"Ambient","Ambient","ATAC",151.769,105.851,156.334,100.041,68.289,56.849,"",0.65916623289341,0.645142700588563,0.363638108153057,"Ambient_Ambient_Week11"
"45",11.2375374318688,"Mcapitata_Week12_1049",20181214,"Week12",1049,"Mcapitata",1,1,"Ambient","Ambient","ATAC",166.927,130.965,142.32,97.541,56.811,42.011,"",0.584333271430026,0.433787653189784,0.295186902754356,"Ambient_Ambient_Week12"
"46",1.77376232597524,"Mcapitata_Week13_1049",20181221,"Week13",1049,"Mcapitata",20,1,"Ambient","Ambient","ATAC",153.342,91.395,124.339,125.592,79.506,57.112,"",0.819031967758344,0.869916297390448,0.45932491012474,"Ambient_Ambient_Week13"
"47",14.6688193882489,"Mcapitata_Week14_1049",20181231,"Week14",1049,"Mcapitata",4,1,"Ambient","Ambient","ATAC",171.182,113.964,135.377,103.255,73.947,45.283,"",0.603188419343155,0.648862798778562,0.33449551991845,"Ambient_Ambient_Week14"
"48",14.2911795324864,"Mcapitata_Week15_1049",20190107,"Week15",1049,"Mcapitata",3,1,"Ambient","Ambient","ATAC",187.797,130.394,154.899,113.772,84.966,56.262,"",0.605824374191281,0.651609736644324,0.363217322255147,"Ambient_Ambient_Week15"
"49",-22.9170977556056,"Mcapitata_Week16_1049",20190111,"Week16",1049,"Mcapitata",1,1,"Ambient","Ambient","ATAC",124.14,77.388,102.726,133.49,91.741,59.419,"standard in shade",1.07531818914129,1.18546803121931,0.578422210540662,"Ambient_Ambient_Week16"
"50",-1.8594910127092,"Pacuta_Week2_1051",20181003,"Week2",1051,"Pacuta",1,1,"Ambient","Ambient","ATAC",101.844,86.179,123.994,77.739,85.459,62.579,"",0.763314480970897,0.991645296417921,0.504693775505266,"Ambient_Ambient_Week2"
"51",14.6177111155977,"Pacuta_Week3_1051",20181011,"Week3",1051,"Pacuta",1,1,"Ambient","Ambient","ATAC",118.29,71.242,107.257,61.307,50.095,37.884,"",0.518277115563446,0.703166671345555,0.353207716046505,"Ambient_Ambient_Week3"
"52",11.9078372186533,"Pacuta_Week4_1051",20181018,"Week4",1051,"Pacuta",1,1,"Ambient","Ambient","ATAC",130.034,72.57,100.588,81.808,56.121,37.968,"",0.629127766584124,0.773336089293096,0.37746053207142,"Ambient_Ambient_Week4"
"53",12.7281304368274,"Mcapitata_Week1_1052",20180926,"Week1",1052,"Mcapitata",8,1,"Ambient","Ambient","ATAC",78.193,76.697,109.139,29.163,42.109,24.838,"",0.372961774071848,0.549030600936151,0.22758134122541,"Ambient_Ambient_Week1"
"54",14.6787801973344,"Mcapitata_Week2_1052",20181003,"Week2",1052,"Mcapitata",2,1,"Ambient","Ambient","ATAC",101.937,68.18,103.367,48.543,40.852,22.675,"",0.476205891874393,0.59917864476386,0.219364013660066,"Ambient_Ambient_Week2"
"55",14.6850240374286,"Mcapitata_Week3_1052",20181011,"Week3",1052,"Mcapitata",7,1,"Ambient","Ambient","ATAC",74.613,68.906,107.256,43.32,45.014,27.299,"",0.580595874713522,0.653266769221838,0.254521891549191,"Ambient_Ambient_Week3"
"56",10.3290384965311,"Mcapitata_Week4_1052",20181018,"Week4",1052,"Mcapitata",3,1,"Ambient","Ambient","ATAC",126.379,69.283,96.48,60.207,29.451,15.34,"",0.476400351324192,0.425082632103113,0.158996683250415,"Ambient_Ambient_Week4"
"57",8.80753339036368,"Mcapitata_Week6_1052",20181102,"Week6",1052,"Mcapitata",2,1,"Ambient","Ambient","ATAC",135.588,80.467,103.979,56.69,30.555,18.283,"",0.418104847036611,0.379720879366697,0.175833581780937,"Ambient_Ambient_Week6"
